,segment_id,start_node,finish_node,lengthm,road_type,speed,st_astext,distance_to_kizilay(km)
206,207,27047860,27047861,177.011443256774,trunk,93,"LINESTRING(32.4831172 39.7667077,32.4814317 39.7657827)",37.153349399332924
207,208,27047861,29474478,257.832700197453,trunk,94,"LINESTRING(32.4814317 39.7657827,32.478779 39.7646787)",37.3303608425897
208,209,29474478,27047862,245.11516555596802,trunk,92,"LINESTRING(32.478779 39.7646787,32.4760502 39.7640009)",37.58819354278715
209,210,27047862,29474479,567.1505601017041,trunk,82,"LINESTRING(32.4760502 39.7640009,32.4697122 39.7624913)",37.83330870834312
210,211,29474479,29474480,698.53503983953,trunk,92,"LINESTRING(32.4697122 39.7624913,32.4619218 39.7605936)",38.40045926844482
211,212,29474480,2971107460,660.004058693349,trunk,75,"LINESTRING(32.4619218 39.7605936,32.4548369 39.7582341)",39.09899430828435
212,213,2971107460,1516644684,57.8627456172548,trunk,87,"LINESTRING(32.4548369 39.7582341,32.4542158 39.7580272)",39.75899836697769
213,214,1516644684,27047863,484.983876627759,trunk,83,"LINESTRING(32.4542158 39.7580272,32.4490099 39.7562933)",39.81686111259495
214,215,27047863,29474481,91.8477889939077,trunk,79,"LINESTRING(32.4490099 39.7562933,32.4480339 39.7559479)",40.30184498922271
215,216,29474481,29474482,569.5003480437181,trunk,74,"LINESTRING(32.4480339 39.7559479,32.4419328 39.753891)",40.39369277821662
216,217,29474482,29474483,1020.0183454613499,trunk,82,"LINESTRING(32.4419328 39.753891,32.4309942 39.7502272)",40.963193126260336
217,218,29474483,2005992836,458.73862220408597,trunk,74,"LINESTRING(32.4309942 39.7502272,32.4261035 39.7485299)",41.98321147172169
218,219,2005992836,29474484,424.402144082788,trunk,94,"LINESTRING(32.4261035 39.7485299,32.421579 39.7469596)",42.441950093925776
219,220,29474484,1914127490,885.4864339066991,trunk,87,"LINESTRING(32.421579 39.7469596,32.4120887 39.7437708)",42.86635223800857
220,221,1914127490,29474485,148.618980436975,trunk,104,"LINESTRING(32.4120887 39.7437708,32.4104959 39.7432356)",43.751838671915266
221,222,29474485,3723941728,211.055235575218,trunk,96,"LINESTRING(32.4104959 39.7432356,32.4082417 39.7424621)",43.90045765235224
222,223,3723941728,3723941727,30.9544399376652,trunk,96,"LINESTRING(32.4082417 39.7424621,32.4079102 39.7423502)",44.111512887927454
223,224,3723941727,1914127395,462.588366679085,trunk,83,"LINESTRING(32.4079102 39.7423502,32.4029501 39.7406888)",44.14246732786512
224,225,1914127395,29474486,218.14824810525602,trunk,89,"LINESTRING(32.4029501 39.7406888,32.4006139 39.7399003)",44.605055694544205
225,226,29474486,1914127352,888.901263818208,trunk,78,"LINESTRING(32.4006139 39.7399003,32.3911151 39.7366519)",44.823203942649464
226,227,1914127352,1914127326,688.7311394349581,trunk,90,"LINESTRING(32.3911151 39.7366519,32.383744 39.7341552)",45.71210520646767
227,228,1914127326,4150757722,875.74273555535,trunk,104,"LINESTRING(32.383744 39.7341552,32.3743777 39.7309703)",46.400836345902626
228,229,4150757722,27047865,350.990170980083,trunk,75,"LINESTRING(32.3743777 39.7309703,32.3706239 39.7296938)",47.276579081457974
229,230,27047865,2204797204,989.0984595581889,trunk,98,"LINESTRING(32.3706239 39.7296938,32.3600427 39.7261023)",47.62756925243806
230,231,2204797204,29474487,182.780388982334,trunk,78,"LINESTRING(32.3600427 39.7261023,32.3580439 39.7255203)",48.61666771199624
231,232,29474487,2204797140,176.93303061324502,trunk,78,"LINESTRING(32.3580439 39.7255203,32.3560841 39.7250105)",48.79944810097858
232,233,2204797140,29474495,83.70788221011391,trunk,77,"LINESTRING(32.3560841 39.7250105,32.3551501 39.7247854)",48.97638113159182
233,234,29474495,2204797102,135.304598624715,trunk,77,"LINESTRING(32.3551501 39.7247854,32.3536195 39.7244775)",49.060089013801935
234,235,2204797102,2204797095,57.53396968286879,trunk,85,"LINESTRING(32.3536195 39.7244775,32.3529666 39.7243528)",49.19539361242665
235,236,2204797095,29474488,95.95464205957441,trunk,85,"LINESTRING(32.3529666 39.7243528,32.3518719 39.7241637)",49.25292758210952
236,237,29474488,1914127272,129.076579472221,trunk,85,"LINESTRING(32.3518719 39.7241637,32.3504077 39.7238822)",49.348882224169095
237,238,1914127272,380974618,8.19059442357567,trunk,78,"LINESTRING(32.3504077 39.7238822,32.350315 39.7238637)",49.477958803641314
238,239,380974618,29474489,279.50741960167403,trunk,53,"LINESTRING(32.350315 39.7238637,32.3471307 39.7232979)",49.48614939806489
239,240,29474489,2204797074,142.66320264789,trunk,83,"LINESTRING(32.3471307 39.7232979,32.3455086 39.7229987)",49.76565681766656
240,241,2204797074,29474490,77.18294548860841,trunk,78,"LINESTRING(32.3455086 39.7229987,32.344631 39.7228369)",49.90832002031445
241,242,29474490,2970275057,1056.18790939389,trunk,85,"LINESTRING(32.344631 39.7228369,32.332623 39.7206194)",49.98550296580306
242,243,2970275057,29474491,124.278710506826,trunk,79,"LINESTRING(32.332623 39.7206194,32.3312101 39.7203584)",51.04169087519695
243,244,29474491,29474492,102.55620077363301,trunk,81,"LINESTRING(32.3312101 39.7203584,32.3300416 39.7201514)",51.16596958570378
244,245,29474492,2970275047,79.95807087184309,trunk,79,"LINESTRING(32.3300416 39.7201514,32.3291299 39.7199923)",51.26852578647741
245,246,2970275047,2970275029,430.99851279677,trunk,84,"LINESTRING(32.3291299 39.7199923,32.32422 39.7191199)",51.34848385734926
246,247,2970275029,29474493,318.56654461852503,trunk,92,"LINESTRING(32.32422 39.7191199,32.3205993 39.7184479)",51.77948237014603
247,248,29474493,29474494,102.823873682373,trunk,83,"LINESTRING(32.3205993 39.7184479,32.3194381 39.7182085)",52.098048914764554
248,249,29474494,27047867,704.030905867987,trunk,98,"LINESTRING(32.3194381 39.7182085,32.3114174 39.7167857)",52.20087278844693
249,250,27047867,3439221754,1196.51905606106,trunk,84,"LINESTRING(32.3114174 39.7167857,32.2978522 39.7141578)",52.90490369431492
250,251,3439221754,27047868,34.5317488643456,trunk,87,"LINESTRING(32.2978522 39.7141578,32.2974607 39.714082)",54.101422750375974
251,252,27047868,3439221753,112.27791439660601,trunk,93,"LINESTRING(32.2974607 39.714082,32.2961945 39.7138158)",54.13595449924032
252,253,3439221753,3439221752,112.360773974557,trunk,85,"LINESTRING(32.2961945 39.7138158,32.2949904 39.7134119)",54.24823241363693
253,254,3439221752,27047869,204.148084849033,trunk,50,"LINESTRING(32.2949904 39.7134119,32.2928654 39.7125761)",54.360593187611485
254,255,27047869,3439221762,26.359495549085302,trunk,85,"LINESTRING(32.2928654 39.7125761,32.2926047 39.7124497)",54.564741272460516
255,256,3439221762,29474499,1079.8824374315,trunk,89,"LINESTRING(32.2926047 39.7124497,32.2819235 39.7072731)",54.5911007680096
256,257,29474499,4087676575,54.6083420017336,trunk,87,"LINESTRING(32.2819235 39.7072731,32.2813907 39.7070026)",55.670983205441104
257,258,4087676575,29474517,91.50904152827749,trunk,92,"LINESTRING(32.2813907 39.7070026,32.2804978 39.7065494)",55.72559154744284
258,259,29474517,4087676578,45.954251808481,trunk,87,"LINESTRING(32.2804978 39.7065494,32.2800399 39.7063333)",55.817100588971115
259,260,4087676578,29474500,72.62595541259842,trunk,55,"LINESTRING(32.2800399 39.7063333,32.2793163 39.7059917)",55.8630548407796
260,261,29474500,29474501,546.160678737476,trunk,55,"LINESTRING(32.2793163 39.7059917,32.2739091 39.7033803)",55.935680796192194
261,262,29474501,29474502,500.97722901615305,trunk,88,"LINESTRING(32.2739091 39.7033803,32.2690526 39.7008629)",56.48184147492967
262,263,29474502,2351271936,49.686433597134105,trunk,80,"LINESTRING(32.2690526 39.7008629,32.2686022 39.7005808)",56.982818703945824
263,264,2351271936,29474503,263.948820406017,trunk,111,"LINESTRING(32.2686022 39.7005808,32.2662184 39.6990739)",57.032505137542955
264,265,29474503,29474504,404.25469330061003,trunk,76,"LINESTRING(32.2662184 39.6990739,32.2626735 39.6966702)",57.29645395794897
265,266,29474504,27047870,522.597859603619,trunk,91,"LINESTRING(32.2626735 39.6966702,32.2581155 39.6935416)",57.70070865124958
266,267,27047870,1696109062,581.745646780886,trunk,90,"LINESTRING(32.2581155 39.6935416,32.2530507 39.6900513)",58.2233065108532
267,268,1696109062,2944044843,270.95107409013804,trunk,84,"LINESTRING(32.2530507 39.6900513,32.2506967 39.6884215)",58.80505215763409
268,269,2944044843,3439221827,749.5380365804359,trunk,77,"LINESTRING(32.2506967 39.6884215,32.2441759 39.6839208)",59.07600323172422
269,270,3439221827,27047871,383.08724622972,trunk,54,"LINESTRING(32.2441759 39.6839208,32.2408433 39.6816205)",59.82554126830466
270,271,27047871,3439221834,52.4974063848312,trunk,63,"LINESTRING(32.2408433 39.6816205,32.240423 39.6812766)",60.20862851453438
271,272,3439221834,29474505,199.192686948772,trunk,78,"LINESTRING(32.240423 39.6812766,32.2388283 39.6799717)",60.26112592091921
272,273,29474505,27047872,250.84681442759103,trunk,54,"LINESTRING(32.2388283 39.6799717,32.2370568 39.6781744)",60.46031860786798
273,274,27047872,29474506,784.915704054915,trunk,70,"LINESTRING(32.2370568 39.6781744,32.231968 39.6723018)",60.71116542229557
274,275,29474506,29474507,1035.9360599476402,trunk,50,"LINESTRING(32.231968 39.6723018,32.2253245 39.6645144)",61.49608112635049
275,276,29474507,29474508,557.3775380412741,trunk,50,"LINESTRING(32.2253245 39.6645144,32.2217524 39.6603234)",62.53201718629813
276,277,29474508,29474509,126.406658778661,trunk,50,"LINESTRING(32.2217524 39.6603234,32.2209067 39.6593915)",63.0893947243394
277,278,29474509,27047873,750.1871880495779,trunk,50,"LINESTRING(32.2209067 39.6593915,32.2160842 39.6537584)",63.21580138311806
278,279,27047873,1914126989,77.74383243111409,trunk,50,"LINESTRING(32.2160842 39.6537584,32.2155851 39.6531743)",63.96598857116764
279,280,1914126989,1914126885,512.7327139081581,trunk,64,"LINESTRING(32.2155851 39.6531743,32.2122937 39.649322)",64.04373240359875
280,281,1914126885,29474510,539.329847597425,trunk,72,"LINESTRING(32.2122937 39.649322,32.2088317 39.6452699)",64.55646511750692
281,282,29474510,29474511,1221.0031000283,trunk,67,"LINESTRING(32.2088317 39.6452699,32.2009596 39.6361141)",65.09579496510435
282,283,29474511,27047874,719.7592990399601,trunk,93,"LINESTRING(32.2009596 39.6361141,32.1963181 39.6307177)",66.31679806513264
283,284,27047874,29474513,253.86496605015802,trunk,98,"LINESTRING(32.1963181 39.6307177,32.1947728 39.6287694)",67.03655736417261
284,285,29474513,29474512,525.755993276135,trunk,82,"LINESTRING(32.1947728 39.6287694,32.1921581 39.6244915)",67.29042233022277
285,286,29474512,1914126849,456.21031088415396,trunk,72,"LINESTRING(32.1921581 39.6244915,32.1899001 39.6207756)",67.8161783234989
286,287,1914126849,29474514,210.762552091677,trunk,70,"LINESTRING(32.1899001 39.6207756,32.188857 39.6190589)",68.27238863438306
287,288,29474514,1914126821,412.55011471464104,trunk,82,"LINESTRING(32.188857 39.6190589,32.1868117 39.6156999)",68.48315118647474
288,289,1914126821,27047875,504.414480385109,trunk,73,"LINESTRING(32.1868117 39.6156999,32.1843112 39.6115929)",68.89570130118939
289,290,27047875,1037719785,986.587536685851,trunk,71,"LINESTRING(32.1843112 39.6115929,32.1793618 39.6035815)",69.4001157815745
290,291,1037719785,1037721738,241.050391715779,trunk,95,"LINESTRING(32.1793618 39.6035815,32.1781526 39.6016241)",70.38670331826034
291,292,1037721738,27047876,1215.7107140661099,trunk,76,"LINESTRING(32.1781526 39.6016241,32.1721931 39.5917021)",70.62775370997612
292,293,27047876,1421882277,106.58199824051901,trunk,88,"LINESTRING(32.1721931 39.5917021,32.1716096 39.5908556)",71.84346442404222
293,294,1421882277,29474515,128.68404030492098,trunk,77,"LINESTRING(32.1716096 39.5908556,32.1708012 39.5898803)",71.95004642228274
294,295,29474515,1421882238,165.12656155379102,trunk,91,"LINESTRING(32.1708012 39.5898803,32.1696623 39.5886824)",72.07873046258766
295,296,1421882238,27047877,133.203549276594,trunk,96,"LINESTRING(32.1696623 39.5886824,32.1686683 39.5877614)",72.24385702414145
296,297,27047877,29474516,247.722219787716,trunk,88,"LINESTRING(32.1686683 39.5877614,32.1665607 39.5862366)",72.37706057341805
297,298,29474516,1421882183,175.163956564728,trunk,96,"LINESTRING(32.1665607 39.5862366,32.1649646 39.5852525)",72.62478279320577
298,299,1421882183,27047878,119.130087409608,trunk,75,"LINESTRING(32.1649646 39.5852525,32.1638095 39.5846564)",72.7999467497705
299,300,27047878,1037720681,61.6336743155318,trunk,96,"LINESTRING(32.1638095 39.5846564,32.1631676 39.5844064)",72.9190768371801
300,301,1037720681,1037720261,45.6843766557456,trunk,96,"LINESTRING(32.1631676 39.5844064,32.1626799 39.5842405)",72.98071051149563
301,302,1037720261,309903619,27.940024506094197,trunk,96,"LINESTRING(32.1626799 39.5842405,32.1624028 39.5841081)",73.02639488815137
302,303,309903619,1037719978,89.19003501373899,trunk,68,"LINESTRING(32.1624028 39.5841081,32.161523 39.5836796)",73.05433491265747
303,304,1037719978,1037722535,123.189880084095,trunk,63,"LINESTRING(32.161523 39.5836796,32.1603029 39.5830938)",73.14352494767121
304,305,1037722535,2186060849,339.199058035152,trunk,76,"LINESTRING(32.1603029 39.5830938,32.1569002 39.5815356)",73.26671482775531
305,306,2186060849,27047879,639.224460327824,trunk,37,"LINESTRING(32.1569002 39.5815356,32.1503825 39.5787405)",73.60591388579046
306,307,27047879,1865491367,9.36876080210177,trunk,39,"LINESTRING(32.1503825 39.5787405,32.150287 39.5786995)",74.24513834611828
307,308,1865491367,1054357410,11.461347769107,trunk,36,"LINESTRING(32.150287 39.5786995,32.1501702 39.5786493)",74.25450710692039
308,309,1054357410,2186093034,272.464994864021,trunk,56,"LINESTRING(32.1501702 39.5786493,32.1474162 39.5774252)",74.2659684546895
309,310,2186093034,29474777,9.58845367087857,trunk,44,"LINESTRING(32.1474162 39.5774252,32.1473193 39.5773821)",74.53843344955352
310,311,29474777,3091128806,168.112107945086,trunk,38,"LINESTRING(32.1473193 39.5773821,32.1456155 39.576633)",74.5480219032244
311,312,3091128806,308844136,53.5197482548425,trunk,30,"LINESTRING(32.1456155 39.576633,32.1450731 39.5763945)",74.71613401116949
312,313,308844136,1397577716,36.62323102221529,trunk,16,"LINESTRING(32.1450731 39.5763945,32.1447012 39.5762323)",74.76965375942433
313,314,1397577716,308843810,71.32872851134171,trunk,31,"LINESTRING(32.1447012 39.5762323,32.1439933 39.575895)",74.80627699044655
314,315,308843810,308843811,112.355510166815,trunk,57,"LINESTRING(32.1439933 39.575895,32.1428217 39.5754417)",74.8776057189579
315,316,308843811,308843812,128.849036772999,trunk,51,"LINESTRING(32.1428217 39.5754417,32.1414283 39.5750067)",74.98996122912472
