start_node,finish_node,lengthm,speed,st_astext,road_type,last_updated
112368559,1914127402,247.812966233787,75,"LINESTRING(32.4022731 39.7402221,32.4049261 39.7411194)",trunk,2019-05-13 23:47:58.218+00
112368141,1914127347,292.881094347303,90,"LINESTRING(32.3868765 39.7350154,32.3900068 39.7360845)",trunk,2019-05-13 23:11:18.389+00
1914126886,1914126984,490.852968769626,89,"LINESTRING(32.2126678 39.649373,32.2158296 39.6530554)",trunk,2019-05-14 00:36:32.678+00
112367108,112367252,719.997836198132,87,"LINESTRING(32.3272714 39.7194838,32.3354632 39.7209755)",trunk,2019-05-14 00:21:34.057+00
29474495,2204797102,135.304598624715,77,"LINESTRING(32.3551501 39.7247854,32.3536195 39.7244775)",trunk,2019-05-13 22:47:27.214+00
112366246,112366276,72.0615287871762,77,"LINESTRING(32.2936014 39.7127205,32.2943548 39.7130105)",trunk,2019-05-14 00:13:04.351+00
3439221826,112364724,137.907202597406,80,"LINESTRING(32.2446803 39.6840026,32.2458765 39.6848337)",trunk,2019-05-13 23:35:24.508+00
3439221819,112364589,14.431838765168,75,"LINESTRING(32.2405469 39.6810777,32.2406648 39.6811705)",trunk,2019-05-13 23:00:56.434+00
2204797140,29474495,83.7078822101139,77,"LINESTRING(32.3560841 39.7250105,32.3551501 39.7247854)",trunk,2019-05-13 22:53:23.444+00
112366709,112366986,1073.41287321144,90,"LINESTRING(32.3088148 39.7161405,32.3210298 39.7183555)",trunk,2019-05-13 22:58:20.245+00
29474487,2204797140,176.933030613245,78,"LINESTRING(32.3580439 39.7255203,32.3560841 39.7250105)",trunk,2019-05-13 23:05:15.367+00
27047869,3439221762,26.3594955490853,85,"LINESTRING(32.2928654 39.7125761,32.2926047 39.7124497)",trunk,2019-05-13 23:08:21.315+00
112367934,112368028,646.504815280586,90,"LINESTRING(32.3704497 39.7294171,32.3773599 39.7317755)",trunk,2019-05-14 00:03:58.631+00
29474513,29474512,525.755993276135,82,"LINESTRING(32.1947728 39.6287694,32.1921581 39.6244915)",trunk,2019-05-13 23:44:05.109+00
112366276,112366294,72.3331182668594,84,"LINESTRING(32.2943548 39.7130105,32.2951232 39.7132821)",trunk,2019-05-14 00:14:46.616+00
29474509,27047873,750.187188049578,50,"LINESTRING(32.2209067 39.6593915,32.2160842 39.6537584)",trunk,2019-04-22 11:00:33.744+00
112371723,1914093441,355.020425038584,107,"LINESTRING(32.5216097 39.7883537,32.5249183 39.7902851)",trunk,2019-05-13 23:58:20.484+00
1421882277,29474515,128.684040304921,77,"LINESTRING(32.1716096 39.5908556,32.1708012 39.5898803)",trunk,2019-05-14 00:39:38.208+00
243776164,29474396,236.560392060338,91,"LINESTRING(32.6365452 39.8662329,32.6342332 39.8650595)",trunk,2019-05-14 00:00:50.806+00
29474506,29474507,1035.93605994764,50,"LINESTRING(32.231968 39.6723018,32.2253245 39.6645144)",trunk,2019-04-22 11:26:19.716+00
112364483,112364507,85.716519840557,75,"LINESTRING(32.2380515 39.678862,32.2386664 39.6794705)",trunk,2019-05-13 23:50:54.175+00
29474500,29474501,546.160678737476,55,"LINESTRING(32.2793163 39.7059917,32.2739091 39.7033803)",trunk,2019-05-14 00:40:26.73+00
27047872,29474506,784.915704054915,70,"LINESTRING(32.2370568 39.6781744,32.231968 39.6723018)",trunk,2019-05-14 00:02:01.004+00
112368788,112368890,227.991327467199,81,"LINESTRING(32.4105032 39.7430055,32.4129249 39.7438638)",trunk,2019-05-14 00:21:11.717+00
1037720261,309903619,27.9400245060942,96,"LINESTRING(32.1626799 39.5842405,32.1624028 39.5841081)",trunk,2019-05-13 23:17:38.712+00
2970273103,2351272037,431.656700460642,88,"LINESTRING(32.2531377 39.6898412,32.256901 39.6924265)",trunk,2019-05-13 23:09:16.379+00
29474504,27047870,522.597859603619,91,"LINESTRING(32.2626735 39.6966702,32.2581155 39.6935416)",trunk,2019-05-13 23:34:40.479+00
112365462,2351271985,80.0528688897521,91,"LINESTRING(32.2682764 39.7001838,32.2690211 39.7006197)",trunk,2019-05-13 22:58:11.039+00
29474508,29474509,126.406658778661,50,"LINESTRING(32.2217524 39.6603234,32.2209067 39.6593915)",trunk,2019-04-22 10:20:27.99+00
3091171880,112367779,108.632963780874,84,"LINESTRING(32.3590506 39.7256496,32.3602298 39.7260128)",trunk,2019-05-14 00:02:30.998+00
29474489,2204797074,142.66320264789,83,"LINESTRING(32.3471307 39.7232979,32.3455086 39.7229987)",trunk,2019-05-13 23:13:29.019+00
112364571,3439221819,69.8220624104381,77,"LINESTRING(32.2399764 39.6806288,32.2405469 39.6810777)",trunk,2019-05-14 00:20:47.588+00
112364551,112364571,85.2241480399013,77,"LINESTRING(32.2393082 39.6800605,32.2399764 39.6806288)",trunk,2019-05-13 23:50:57.249+00
2351272037,112365057,61.042816841418,80,"LINESTRING(32.256901 39.6924265,32.2574332 39.6927921)",trunk,2019-05-13 23:13:41.36+00
308856716,308856717,145.38212033552,88,"LINESTRING(32.6322591 39.8641289,32.6337772 39.8647219)",trunk,2019-05-14 00:43:04.882+00
27047860,27047861,177.011443256774,93,"LINESTRING(32.4831172 39.7667077,32.4814317 39.7657827)",trunk,2019-05-14 00:41:21.11+00
112373350,1499966799,186.309826812947,50,"LINESTRING(32.5737064 39.8240305,32.5750309 39.8253619)",trunk,NULL
112374688,2627119633,84.0832475334264,80,"LINESTRING(32.6067887 39.8546207,32.6076653 39.8549656)",trunk,2019-05-14 00:20:37.437+00
2354783632,309677161,45.8903377722901,48,"LINESTRING(32.8385792 39.9160355,32.8380445 39.9160817)",primary,2019-05-14 00:44:17.327+00
2486055361,2486055378,42.3925682565662,85,"LINESTRING(32.6748266 39.8921325,32.6752022 39.8923821)",trunk,2019-05-13 23:35:27.447+00
309677161,2354783642,153.402006105749,36,"LINESTRING(32.8380445 39.9160817,32.8362499 39.9161748)",primary,2019-05-14 00:16:12.6+00
112370629,112370644,72.9389570356631,100,"LINESTRING(32.4818032 39.7657905,32.4825181 39.7661487)",trunk,2019-05-13 23:56:08.304+00
112362106,112362290,777.736511380779,89,"LINESTRING(32.1834097 39.6095688,32.1872532 39.6159055)",trunk,2019-05-13 23:37:18.417+00
2486055378,2389806721,63.081485475141,76,"LINESTRING(32.6752022 39.8923821,32.6757546 39.8927592)",trunk,2019-05-13 23:05:23.5+00
2356211495,112373282,118.424270977239,93,"LINESTRING(32.5706336 39.8215445,32.5716381 39.8222787)",trunk,2019-05-13 23:20:06.355+00
308856743,2342959133,107.516338368613,64,"LINESTRING(32.6509783 39.8759933,32.6519132 39.8766415)",trunk,2019-05-13 23:09:12.372+00
309701982,2364043042,227.702343406186,68,"LINESTRING(32.6660767 39.8864648,32.6680488 39.8878445)",trunk,2019-05-14 00:07:19.376+00
2189335607,2189274611,106.432089381223,62,"LINESTRING(32.6493019 39.8750305,32.6483772 39.8743882)",trunk,2019-05-13 23:05:20.691+00
2356211502,112373249,92.6384673817282,82,"LINESTRING(32.569733 39.8209216,32.5705414 39.8214771)",trunk,2019-05-13 23:34:33.693+00
112358981,2186060549,13.0598503572596,30,"LINESTRING(32.1503553 39.5785241,32.1504881 39.5785817)",trunk,2019-05-13 23:06:27.345+00
112370483,112370515,71.7994803194638,97,"LINESTRING(32.4764631 39.7639055,32.4772597 39.7641104)",trunk,2019-05-13 23:59:04.443+00
1696109062,2944044843,270.951074090138,84,"LINESTRING(32.2530507 39.6900513,32.2506967 39.6884215)",trunk,2019-05-14 00:11:20.635+00
27047859,29474473,562.804878201636,68,"LINESTRING(32.5104045 39.7823219,32.505093 39.7793292)",trunk,2019-05-13 23:47:51.539+00
1037720890,112360807,89.2037411517786,72,"LINESTRING(32.1628465 39.583992,32.1637482 39.5843928)",trunk,2019-05-13 23:07:03.848+00
293950233,293950236,101.196446913739,83,"LINESTRING(32.69688 39.9049917,32.6957533 39.9047067)",trunk,2019-05-13 22:41:53.841+00
2354783612,2354783599,94.8079347976662,57,"LINESTRING(32.8392156 39.9158811,32.8403052 39.9157121)",primary,2019-05-14 00:17:41.033+00
2486055393,2555602965,95.317800158749,85,"LINESTRING(32.683867 39.8978671,32.6830065 39.8973203)",trunk,2019-05-13 23:24:47.027+00
112102996,2471614594,280.798231446675,78,"LINESTRING(32.6801279 39.8954012,32.6827072 39.89697)",trunk,2019-05-14 00:06:38.222+00
164555551,1388625632,90.5495217146224,44,"LINESTRING(32.8423827 39.9154532,32.8413436 39.9156204)",primary,2019-05-14 00:16:06.273+00
112370575,112370592,72.3005173320705,99,"LINESTRING(32.4803315 39.7651421,32.4810715 39.7654571)",trunk,2019-05-14 00:00:44.094+00
2354783622,2354783632,51.9092381551963,37,"LINESTRING(32.8391798 39.9159598,32.8385792 39.9160355)",primary,2019-05-14 00:19:58.956+00
1499966819,112373817,366.458610294415,77,"LINESTRING(32.5796892 39.8300274,32.5822816 39.8326538)",trunk,2019-05-13 23:31:13.745+00
112361729,112361877,290.208055544782,87,"LINESTRING(32.1779808 39.6008921,32.1793801 39.6032689)",trunk,2019-05-13 23:11:12.335+00
2354783602,2354783622,98.6441637869617,39,"LINESTRING(32.8403135 39.915784,32.8391798 39.9159598)",primary,2019-05-14 00:38:42.254+00
3548377655,2389806711,316.075515361891,64,"LINESTRING(32.6706581 39.8896118,32.6735614 39.8913775)",trunk,2019-05-13 23:07:54.559+00
112360807,112360996,144.737633657469,74,"LINESTRING(32.1637482 39.5843928,32.1651562 39.5851117)",trunk,2019-05-13 23:20:05.327+00
2189335636,2342959180,140.998871457596,49,"LINESTRING(32.6552794 39.879182,32.6540543 39.8783311)",trunk,2019-05-13 23:52:34.169+00
2382990799,2342959596,530.328565478682,58,"LINESTRING(32.6577613 39.8806963,32.6623731 39.8838936)",trunk,2019-05-13 23:06:26.62+00
2382990804,4510939411,7.07852359409085,59,"LINESTRING(32.6438556 39.8710345,32.6439177 39.8710767)",trunk,2019-05-13 23:51:45.633+00
308857381,2189335578,6.03395788176511,47,"LINESTRING(32.6437722 39.8711963,32.6437172 39.8711622)",trunk,2019-05-13 22:58:11.142+00
29474479,29474480,698.53503983953,92,"LINESTRING(32.4697122 39.7624913,32.4619218 39.7605936)",trunk,2019-05-06 12:32:25.416+00
29474459,2204798474,255.840148648311,88,"LINESTRING(32.585863 39.8365437,32.5840397 39.8347179)",trunk,2019-05-13 23:55:06.56+00
2313532972,2313532969,69.2931109551652,36,"LINESTRING(32.7630871 39.9076784,32.7638982 39.9077135)",trunk,2019-05-13 23:06:26.992+00
3439221754,27047868,34.5317488643456,87,"LINESTRING(32.2978522 39.7141578,32.2974607 39.714082)",trunk,2019-05-06 12:58:54.494+00
2944044843,3439221827,749.538036580436,77,"LINESTRING(32.2506967 39.6884215,32.2441759 39.6839208)",trunk,2019-05-13 22:54:46.789+00
29285825,2341574939,91.3420824986982,71,"LINESTRING(32.7887768 39.9086974,32.7898459 39.9087451)",trunk,2019-05-13 23:07:08.177+00
2389806720,2389806698,24.946164408385,93,"LINESTRING(32.6951726 39.9044867,32.6949134 39.9043828)",trunk,2019-05-13 22:57:27.547+00
288241806,62719584,242.345870773859,61,"LINESTRING(32.7117145 39.9055952,32.7145525 39.9056981)",trunk,2019-05-13 22:57:30.001+00
112365862,112365993,505.041123496578,100,"LINESTRING(32.2814649 39.7068338,32.2864432 39.7092754)",trunk,2019-05-14 00:23:14.671+00
276961400,2422382723,56.4181073207713,61,"LINESTRING(32.8355826 39.9161084,32.8362441 39.916104)",primary,2019-05-13 23:34:43.324+00
112362355,112362526,805.011490150322,89,"LINESTRING(32.1899414 39.620347,32.1939215 39.6269055)",trunk,2019-05-13 22:58:21.622+00
3091128806,308844136,53.5197482548425,30,"LINESTRING(32.1456155 39.576633,32.1450731 39.5763945)",trunk,2019-05-13 22:58:39.776+00
4420623573,309677143,134.622591489044,34,"LINESTRING(32.8047036 39.9102982,32.8062032 39.9106759)",trunk,2019-05-13 22:58:42.79+00
2364043042,4813712986,199.023279899435,77,"LINESTRING(32.6680488 39.8878445,32.6697976 39.889029)",trunk,2019-05-13 23:46:13.137+00
309701993,309701994,59.7227136958072,71,"LINESTRING(32.6977617 39.9050283,32.698455 39.9051033)",trunk,2019-05-13 23:55:16.836+00
27046633,4754262478,195.591870507576,48,"LINESTRING(32.8240306 39.9149952,32.8218266 39.914509)",primary,2019-05-13 23:07:04.56+00
243775533,308856716,301.883580554024,92,"LINESTRING(32.6290619 39.8629678,32.6322591 39.8641289)",trunk,2019-05-14 00:43:04.88+00
112374713,112374743,169.146398073664,102,"LINESTRING(32.6089775 39.8554898,32.6107531 39.8561651)",trunk,2019-05-14 00:05:55.769+00
2189830320,29285152,37.6891104539128,79,"LINESTRING(32.7887902 39.9088481,32.788349 39.9088294)",trunk,2019-05-13 23:08:23.65+00
112365259,2351271815,32.8870575447514,79,"LINESTRING(32.2631164 39.6967038,32.263408 39.6968965)",trunk,2019-05-14 00:22:33.991+00
2355882578,27046641,178.269344650907,68,"LINESTRING(32.7787943 39.9084471,32.7767073 39.9083606)",trunk,2019-05-14 00:33:29.9+00
2355882577,718670146,44.6810429829981,108,"LINESTRING(32.7759082 39.9083266,32.7753849 39.9083083)",trunk,2019-05-14 00:35:59.929+00
2189698811,2355882578,43.7959397411089,56,"LINESTRING(32.7793074 39.908462,32.7787943 39.9084471)",trunk,2019-05-14 00:45:02.392+00
2355882576,27046654,157.835785379045,63,"LINESTRING(32.7750561 39.9082952,32.7732081 39.9082218)",trunk,2019-05-13 23:32:57.766+00
2341574930,2189698812,81.1216122105799,78,"LINESTRING(32.7813625 39.9085417,32.7804126 39.9085054)",trunk,2019-05-13 23:45:56.501+00
27046658,2314412574,241.218658546916,77,"LINESTRING(32.7627515 39.9078507,32.7599274 39.9077362)",trunk,2019-05-13 22:59:10.019+00
112102785,112102996,147.191438080632,90,"LINESTRING(32.6787748 39.8945799,32.6801279 39.8954012)",trunk,2019-05-13 23:19:32.919+00
112374591,112374626,51.8393352653974,98,"LINESTRING(32.6020848 39.8520555,32.6025365 39.8523671)",trunk,2019-05-13 23:19:35.439+00
2358235514,3557134026,75.5430444934624,85,"LINESTRING(32.6890008 39.9009863,32.6883033 39.9005677)",trunk,2019-05-13 23:19:40.887+00
2189698801,2189698802,246.019335166276,80,"LINESTRING(32.7651061 39.9077602,32.7679884 39.9078431)",trunk,2019-05-13 23:19:41.244+00
112367779,112367934,952.451231167948,82,"LINESTRING(32.3602298 39.7260128,32.3704497 39.7294171)",trunk,2019-05-14 00:02:31.473+00
112367252,112367456,829.434991918334,78,"LINESTRING(32.3354632 39.7209755,32.3449014 39.7226905)",trunk,2019-05-13 23:59:01.701+00
27047879,1865491367,9.36876080210177,39,"LINESTRING(32.1503825 39.5787405,32.150287 39.5786995)",trunk,2019-05-14 00:33:09.456+00
293950225,123588403,21.9864765352949,101,"LINESTRING(32.6992717 39.9052633,32.6990144 39.9052515)",trunk,2019-05-14 00:28:19.368+00
2189274611,2189335582,393.487852520888,65,"LINESTRING(32.6483772 39.8743882,32.6449589 39.8720133)",trunk,2019-05-14 00:28:19.596+00
112372358,3799593337,330.279449636058,89,"LINESTRING(32.5453198 39.804132,32.5481799 39.8061307)",trunk,2019-05-14 00:28:19.817+00
112374632,112374650,73.2670252172229,77,"LINESTRING(32.6029999 39.8526704,32.6036892 39.853063)",trunk,2019-05-14 00:28:22.123+00
4510939415,493119321,17.2709732568527,60,"LINESTRING(32.6436326 39.8708774,32.6437804 39.8709835)",trunk,2019-05-14 00:28:22.477+00
112374626,112374632,51.9828778127947,92,"LINESTRING(32.6025365 39.8523671,32.6029999 39.8526704)",trunk,2019-05-14 00:28:22.48+00
293438432,4633592239,102.998809187049,43,"LINESTRING(32.8083955 39.9112068,32.80955 39.9114785)",trunk,2019-05-14 00:28:23.867+00
2389806703,2389806701,80.3971052180618,82,"LINESTRING(32.6921045 39.902712,32.6928394 39.9031647)",trunk,2019-05-13 23:59:19.345+00
4872855507,4872855506,3.70262571392542,66,"LINESTRING(32.7992222 39.9094381,32.7991795 39.9094321)",trunk,2019-05-13 23:20:05.208+00
2313532932,2313532972,13.3003094484754,62,"LINESTRING(32.7629316 39.9076695,32.7630871 39.9076784)",trunk,2019-05-13 23:20:06.011+00
112273426,27047880,216.611147617053,56,"LINESTRING(32.1422917 39.575075,32.1445942 39.5758782)",trunk,2019-05-13 23:20:07.979+00
1914093443,1914093397,278.198605621612,79,"LINESTRING(32.5247164 39.7903754,32.5221009 39.7888853)",trunk,2019-05-13 23:20:11.165+00
2314412573,27046659,84.0564858241213,75,"LINESTRING(32.7573523 39.9076319,32.7563682 39.907592)",trunk,2019-05-13 23:18:14.278+00
3799593337,112372550,248.547014954929,72,"LINESTRING(32.5481799 39.8061307,32.5504147 39.8075621)",trunk,2019-05-13 23:20:32.458+00
2381256503,2381256504,110.653797823195,73,"LINESTRING(32.5563705 39.8120881,32.5554118 39.8114188)",trunk,2019-05-14 00:02:24.962+00
27047861,29474478,257.832700197453,94,"LINESTRING(32.4814317 39.7657827,32.478779 39.7646787)",trunk,2019-05-14 00:41:22.276+00
3723941727,1914127395,462.588366679085,83,"LINESTRING(32.4079102 39.7423502,32.4029501 39.7406888)",trunk,2019-05-14 00:00:12.404+00
205005040,29474379,278.24472196644,92,"LINESTRING(32.6282113 39.8627571,32.6252587 39.8616964)",trunk,2019-05-14 00:00:53.501+00
112373311,112373350,132.220166601942,94,"LINESTRING(32.5726947 39.8231304,32.5737064 39.8240305)",trunk,2019-05-13 22:55:16.081+00
112366986,112367108,548.388495929441,102,"LINESTRING(32.3210298 39.7183555,32.3272714 39.7194838)",trunk,2019-05-14 00:28:41.79+00
29474309,29474308,478.535149486498,80,"LINESTRING(32.7411178 39.9068012,32.7467196 39.9070375)",trunk,2019-05-13 23:09:12.6+00
2354783642,27046632,60.3216520812422,37,"LINESTRING(32.8362499 39.9161748,32.835546 39.9162279)",primary,2019-05-14 00:44:01.73+00
112361479,112361501,93.0159453202007,62,"LINESTRING(32.1718514 39.5908905,32.1723471 39.5916347)",trunk,2019-05-13 22:50:05.181+00
27047868,3439221753,112.277914396606,93,"LINESTRING(32.2974607 39.714082,32.2961945 39.7138158)",trunk,2019-05-13 23:52:16.477+00
3723941726,112368788,197.676512116094,87,"LINESTRING(32.408368 39.7423237,32.4105032 39.7430055)",trunk,2019-05-13 23:56:12.724+00
1499966795,27047857,51.0344630478254,81,"LINESTRING(32.5747017 39.8253327,32.574359 39.8249567)",trunk,2019-05-13 23:20:49.702+00
112364724,112364873,597.106078064495,81,"LINESTRING(32.2458765 39.6848337,32.2510697 39.6884204)",trunk,2019-05-13 23:20:52.959+00
2840342495,2189830341,29.3360781204099,68,"LINESTRING(32.7974445 39.9090649,32.7977872 39.9090873)",trunk,2019-05-13 23:20:52.966+00
2381256505,112372181,116.126625365965,81,"LINESTRING(32.5376111 39.7987213,32.5386149 39.7994255)",trunk,2019-05-13 23:44:57.065+00
308856751,112102303,30.44392671132,66,"LINESTRING(32.6654101 39.8859954,32.665669 39.8861838)",trunk,2019-05-13 23:20:56.232+00
662560925,1995887128,87.510899392078,78,"LINESTRING(32.6014603 39.8518366,32.6007249 39.8512883)",trunk,2019-05-14 00:01:09.155+00
29431520,150546718,135.80649723794,42,"LINESTRING(32.8161987 39.9130308,32.8177283 39.9133702)",trunk,2019-05-14 00:25:08.465+00
112371998,112372136,494.49209480917,94,"LINESTRING(32.5325148 39.7952588,32.5368614 39.7981954)",trunk,2019-05-14 00:02:06.305+00
1914127347,112368242,194.28235632299,75,"LINESTRING(32.3900068 39.7360845,32.3920833 39.7367937)",trunk,2019-05-14 00:29:13.339+00
29474458,2204798522,136.902937203292,93,"LINESTRING(32.5884427 39.8392506,32.5875449 39.8382305)",trunk,2019-05-14 00:29:14.788+00
2314412574,2314412573,219.950222885869,77,"LINESTRING(32.7599274 39.9077362,32.7573523 39.9076319)",trunk,2019-05-14 00:05:42.412+00
29474478,27047862,245.115165555968,92,"LINESTRING(32.478779 39.7646787,32.4760502 39.7640009)",trunk,2019-05-13 23:28:46.142+00
112227987,164616832,77.8534313962494,60,"LINESTRING(32.6436283 39.8711022,32.6429304 39.8706513)",trunk,2019-05-13 23:32:23.822+00
1914126984,112363575,262.368522871955,79,"LINESTRING(32.2158296 39.6530554,32.2175197 39.6550237)",trunk,2019-05-06 12:28:21.576+00
310043456,29474399,46.7832725287531,50,"LINESTRING(32.7642914 39.9079114,32.7637433 39.9078956)",trunk,2019-05-13 23:52:09.915+00
308856741,308856743,287.730766246912,73,"LINESTRING(32.6485025 39.8742367,32.6509783 39.8759933)",trunk,2019-05-13 23:21:25.55+00
29473991,665879120,113.617273194727,44,"LINESTRING(32.8136994 39.9124499,32.8149743 39.9127462)",trunk,2019-05-13 23:21:26.24+00
3439221752,27047869,204.148084849033,50,"LINESTRING(32.2949904 39.7134119,32.2928654 39.7125761)",trunk,2019-04-22 10:57:44.948+00
4755304977,2344081828,117.930206246375,38,"LINESTRING(32.8434629 39.9152011,32.84481 39.9149618)",primary,2019-05-13 23:22:36.1+00
309903637,1499966818,178.160485518344,94,"LINESTRING(32.580286 39.8309704,32.5790505 39.8296793)",trunk,2019-05-13 23:22:30.072+00
29474310,29474309,300.551492596937,78,"LINESTRING(32.7376001 39.9066448,32.7411178 39.9068012)",trunk,2019-05-13 23:22:31.439+00
2186060832,2186060844,25.5439790184457,64,"LINESTRING(32.1569736 39.5813644,32.1572317 39.5814793)",trunk,2019-05-13 22:50:03.437+00
1499966777,1499966772,207.027398128545,82,"LINESTRING(32.5721178 39.8229107,32.5703902 39.8216046)",trunk,2019-05-13 23:20:53.087+00
2186060844,1037720626,418.283464487178,51,"LINESTRING(32.1572317 39.5814793,32.161458 39.583361)",trunk,2019-05-13 23:09:18.285+00
29474512,1914126849,456.210310884154,72,"LINESTRING(32.1921581 39.6244915,32.1899001 39.6207756)",trunk,2019-05-13 23:32:51.54+00
2840173808,2840163765,90.1927267780054,49,"LINESTRING(32.7851719 39.9087115,32.7841164 39.9086625)",trunk,2019-05-13 23:35:26.048+00
112363734,112363877,494.275228764467,80,"LINESTRING(32.2200497 39.657967,32.2232333 39.6616754)",trunk,2019-05-14 00:03:03.439+00
60535532,2189698811,43.2015231303916,59,"LINESTRING(32.7798132 39.9084824,32.7793074 39.908462)",trunk,2019-05-14 00:03:08.993+00
27047863,29474481,91.8477889939077,79,"LINESTRING(32.4490099 39.7562933,32.4480339 39.7559479)",trunk,2019-05-14 00:03:10.328+00
2381256500,662560924,32.728513749604,81,"LINESTRING(32.6027114 39.8527008,32.6024276 39.8525029)",trunk,2019-05-14 00:03:10.455+00
29474481,29474482,569.500348043718,74,"LINESTRING(32.4480339 39.7559479,32.4419328 39.753891)",trunk,2019-05-14 00:03:10.581+00
112367752,3091171880,44.6690693883668,91,"LINESTRING(32.3585657 39.7255003,32.3590506 39.7256496)",trunk,2019-05-14 00:03:58.087+00
29431530,4755283202,181.39603329362,56,"LINESTRING(32.8324096 39.9160498,32.8345353 39.9161055)",primary,2019-05-13 23:24:54.531+00
662560927,27047856,95.567975759757,90,"LINESTRING(32.5999009 39.8505232,32.5991821 39.8498643)",trunk,2019-05-14 00:43:56.122+00
112365993,112366177,504.136861329811,86,"LINESTRING(32.2864432 39.7092754,32.2914132 39.7117121)",trunk,2019-05-14 00:23:15.268+00
2189830341,2985970611,121.480680266121,54,"LINESTRING(32.7977872 39.9090873,32.7991983 39.9092355)",trunk,2019-05-13 23:24:43.674+00
112361172,1421882224,83.7044803523116,70,"LINESTRING(32.1684254 39.5873324,32.1690786 39.5878921)",trunk,2019-05-13 22:53:53.53+00
2342959180,2342959159,104.431888166254,61,"LINESTRING(32.6540543 39.8783311,32.6531469 39.8777009)",trunk,2019-05-13 23:06:29.165+00
4754236193,164555551,77.0274724613109,46,"LINESTRING(32.8432651 39.9153055,32.8423827 39.9154532)",primary,2019-05-14 00:16:06.749+00
2389806691,309701983,169.653266032251,81,"LINESTRING(32.6892922 39.9009723,32.6908382 39.9019321)",trunk,2019-05-13 23:33:34.813+00
288253817,2389806685,159.213825965364,78,"LINESTRING(32.6907202 39.9020181,32.6892501 39.9011359)",trunk,2019-05-13 23:36:31.435+00
112374563,112374572,48.533480523785,79,"LINESTRING(32.6008715 39.8511522,32.6012712 39.8514626)",trunk,2019-05-13 22:58:12.99+00
288704314,29431552,199.864340407531,68,"LINESTRING(32.8068635 39.9110029,32.8046313 39.910456)",trunk,2019-05-13 23:35:26.051+00
2189274320,29474380,139.43229296561,92,"LINESTRING(32.6198861 39.8596937,32.6184189 39.8591424)",trunk,2019-05-14 00:32:18.042+00
1914126849,29474514,210.762552091677,70,"LINESTRING(32.1899001 39.6207756,32.188857 39.6190589)",trunk,2019-05-13 23:44:03.01+00
29474475,27047860,1595.12928416237,86,"LINESTRING(32.498001 39.7753633,32.4831172 39.7667077)",trunk,2019-05-13 23:42:57.609+00
5038990081,274900340,322.194706656654,82,"LINESTRING(32.6417824 39.8698365,32.6390345 39.8678496)",trunk,2019-05-13 23:28:14.514+00
112372181,112372226,201.672154698978,85,"LINESTRING(32.5386149 39.7994255,32.5403964 39.8006155)",trunk,2019-05-13 23:47:56.092+00
2351271815,112365346,300.495251106293,78,"LINESTRING(32.263408 39.6968965,32.2660231 39.6987005)",trunk,2019-05-13 23:03:05.466+00
2360960900,493137194,222.769739583421,20,"LINESTRING(32.6572727 39.8805663,32.655337 39.879222)",trunk,2019-05-13 22:57:30.001+00
112364873,2970273103,237.216596639497,80,"LINESTRING(32.2510697 39.6884204,32.2531377 39.6898412)",trunk,2019-05-14 00:04:14.5+00
112359808,2186060832,411.82078472711,57,"LINESTRING(32.1527689 39.5795715,32.1569736 39.5813644)",trunk,2019-05-13 23:07:11.106+00
29474777,3091128806,168.112107945086,38,"LINESTRING(32.1473193 39.5773821,32.1456155 39.576633)",trunk,2019-05-13 23:03:10.648+00
2971107461,112370053,322.291405074403,92,"LINESTRING(32.4556377 39.758355,32.4590898 39.7595205)",trunk,2019-05-13 23:29:36.597+00
112362830,112363019,719.053005737213,81,"LINESTRING(32.2023699 39.6373704,32.2069965 39.642767)",trunk,2019-05-13 23:27:06.567+00
1037720626,1037720459,18.2233984969495,70,"LINESTRING(32.161458 39.583361,32.1616409 39.5834446)",trunk,2019-05-13 22:53:30.576+00
4754239791,29431547,58.9526418118523,56,"LINESTRING(32.8342363 39.9162378,32.8335458 39.9162132)",primary,2019-05-06 13:18:17.095+00
2189674218,4754279538,6.32398988592241,52,"LINESTRING(32.8209306 39.9143043,32.8208598 39.9142874)",primary,2019-05-13 23:52:12.298+00
2389806709,2389806687,96.4689849670916,91,"LINESTRING(32.693152 39.9033518,32.6940625 39.9038664)",trunk,2019-05-13 23:31:03.778+00
1914093441,112371836,186.525055872963,101,"LINESTRING(32.5249183 39.7902851,32.5266284 39.7913278)",trunk,2019-05-06 13:18:26.233+00
29474514,1914126821,412.550114714641,82,"LINESTRING(32.188857 39.6190589,32.1868117 39.6156999)",trunk,2019-05-13 23:40:24.458+00
112371557,1914093310,570.429798806782,92,"LINESTRING(32.5151164 39.7846655,32.5204849 39.7877148)",trunk,2019-05-14 00:31:12.139+00
29474480,2971107460,660.004058693349,75,"LINESTRING(32.4619218 39.7605936,32.4548369 39.7582341)",trunk,2019-05-14 00:31:15.849+00
243775995,112374880,149.499684565262,87,"LINESTRING(32.619599 39.8594265,32.6211762 39.8600112)",trunk,2019-05-13 23:25:19.23+00
27046665,288241918,204.953658704684,83,"LINESTRING(32.7145073 39.9058659,32.7121066 39.9057888)",trunk,2019-05-13 23:20:53.449+00
27047877,29474516,247.722219787716,88,"LINESTRING(32.1686683 39.5877614,32.1665607 39.5862366)",trunk,2019-05-13 23:27:34.096+00
