segment_id,start_node,finish_node,lengthm,road_type,speed,st_astext
135,2189335580,308857381,65.836754167472,trunk,48,"LINESTRING(32.6443484 39.87159,32.6437722 39.8711963)"
136,308857381,2189335578,6.03395788176511,trunk,47,"LINESTRING(32.6437722 39.8711963,32.6437172 39.8711622)"
137,2189335578,5907074434,7.99956993259422,trunk,50,"LINESTRING(32.6437172 39.8711622,32.6436468 39.8711147)"
138,5907074434,112227987,2.10346432616506,trunk,56,"LINESTRING(32.6436468 39.8711147,32.6436283 39.8711022)"
139,112227987,164616832,77.8534313962494,trunk,60,"LINESTRING(32.6436283 39.8711022,32.6429304 39.8706513)"
140,164616832,5038990085,4.99685178384553,trunk,49,"LINESTRING(32.6429304 39.8706513,32.6428874 39.8706208)"
141,5038990085,164616883,120.547480785978,trunk,59,"LINESTRING(32.6428874 39.8706208,32.6418498 39.8698852)"
142,164616883,5038990081,7.90005507594735,trunk,60,"LINESTRING(32.6418498 39.8698852,32.6417824 39.8698365)"
143,5038990081,274900340,322.194706656654,trunk,82,"LINESTRING(32.6417824 39.8698365,32.6390345 39.8678496)"
144,274900340,243776164,278.303246609661,trunk,82,"LINESTRING(32.6390345 39.8678496,32.6365452 39.8662329)"
145,243776164,29474396,236.560392060338,trunk,91,"LINESTRING(32.6365452 39.8662329,32.6342332 39.8650595)"
146,29474396,493138412,241.68796956416,trunk,86,"LINESTRING(32.6342332 39.8650595,32.6317127 39.8640688)"
147,493138412,27046673,65.5221673154363,trunk,84,"LINESTRING(32.6317127 39.8640688,32.6310265 39.8638046)"
148,27046673,493138684,124.499941390046,trunk,87,"LINESTRING(32.6310265 39.8638046,32.6297139 39.8633162)"
149,493138684,205005040,142.522475998408,trunk,92,"LINESTRING(32.6297139 39.8633162,32.6282113 39.8627571)"
150,205005040,29474379,278.24472196644,trunk,92,"LINESTRING(32.6282113 39.8627571,32.6252587 39.8616964)"
151,29474379,243775911,314.872636647522,trunk,89,"LINESTRING(32.6252587 39.8616964,32.6219371 39.8604644)"
152,243775911,2189274320,194.912818209292,trunk,95,"LINESTRING(32.6219371 39.8604644,32.6198861 39.8596937)"
153,2189274320,29474380,139.43229296561,trunk,92,"LINESTRING(32.6198861 39.8596937,32.6184189 39.8591424)"
154,29474380,29474381,362.261884784677,trunk,95,"LINESTRING(32.6184189 39.8591424,32.6146048 39.8577135)"
155,29474381,29474382,466.726315492962,trunk,82,"LINESTRING(32.6146048 39.8577135,32.6096856 39.855881)"
156,29474382,29474383,327.849518152431,trunk,69,"LINESTRING(32.6096856 39.855881,32.6062029 39.8546379)"
157,29474383,27047855,172.457777840094,trunk,99,"LINESTRING(32.6062029 39.8546379,32.6045252 39.8537738)"
158,27047855,2381256507,68.81190666914,trunk,91,"LINESTRING(32.6045252 39.8537738,32.6038588 39.8534256)"
159,2381256507,2381256500,126.841769588273,trunk,91,"LINESTRING(32.6038588 39.8534256,32.6027114 39.8527008)"
160,2381256500,662560924,32.728513749604,trunk,81,"LINESTRING(32.6027114 39.8527008,32.6024276 39.8525029)"
161,662560924,662560925,110.939334527374,trunk,88,"LINESTRING(32.6024276 39.8525029,32.6014603 39.8518366)"
162,662560925,1995887128,87.510899392078,trunk,78,"LINESTRING(32.6014603 39.8518366,32.6007249 39.8512883)"
163,1995887128,662560927,110.38914514429,trunk,88,"LINESTRING(32.6007249 39.8512883,32.5999009 39.8505232)"
164,662560927,27047856,95.567975759757,trunk,90,"LINESTRING(32.5999009 39.8505232,32.5991821 39.8498643)"
165,27047856,2381256509,36.1077482494592,trunk,78,"LINESTRING(32.5991821 39.8498643,32.5989194 39.8496098)"
166,2381256509,1995887124,631.443695046493,trunk,81,"LINESTRING(32.5989194 39.8496098,32.5943253 39.8451593)"
167,1995887124,2204798536,65.6728804814962,trunk,83,"LINESTRING(32.5943253 39.8451593,32.5938581 39.8446901)"
168,2204798536,29474458,761.319422317141,trunk,86,"LINESTRING(32.5938581 39.8446901,32.5884427 39.8392506)"
169,29474458,2204798522,136.902937203292,trunk,93,"LINESTRING(32.5884427 39.8392506,32.5875449 39.8382305)"
170,2204798522,29474459,236.226023638859,trunk,90,"LINESTRING(32.5875449 39.8382305,32.585863 39.8365437)"
171,29474459,2204798474,255.840148648311,trunk,88,"LINESTRING(32.585863 39.8365437,32.5840397 39.8347179)"
172,2204798474,309903632,318.345147929095,trunk,105,"LINESTRING(32.5840397 39.8347179,32.5817709 39.8324461)"
173,309903632,309903637,207.371223970096,trunk,95,"LINESTRING(32.5817709 39.8324461,32.580286 39.8309704)"
174,309903637,1499966818,178.160485518344,trunk,94,"LINESTRING(32.580286 39.8309704,32.5790505 39.8296793)"
175,1499966818,29474461,37.9460532091184,trunk,97,"LINESTRING(32.5790505 39.8296793,32.5787409 39.8294345)"
176,29474461,29474462,94.0699926893702,trunk,86,"LINESTRING(32.5787409 39.8294345,32.5780437 39.8287795)"
177,29474462,1499966795,477.852110557876,trunk,88,"LINESTRING(32.5780437 39.8287795,32.5747017 39.8253327)"
178,1499966795,27047857,51.0344630478254,trunk,81,"LINESTRING(32.5747017 39.8253327,32.574359 39.8249567)"
179,27047857,1499966782,168.100121062373,trunk,87,"LINESTRING(32.574359 39.8249567,32.5731435 39.8237676)"
180,1499966782,1499966777,129.428629874315,trunk,87,"LINESTRING(32.5731435 39.8237676,32.5721178 39.8229107)"
181,1499966777,1499966772,207.027398128545,trunk,82,"LINESTRING(32.5721178 39.8229107,32.5703902 39.8216046)"
182,1499966772,29474464,21.7570524908203,trunk,94,"LINESTRING(32.5703902 39.8216046,32.5701902 39.8214834)"
183,29474464,29474465,77.6799858929489,trunk,92,"LINESTRING(32.5701902 39.8214834,32.5695253 39.8210067)"
184,29474465,2380594397,746.419226399539,trunk,94,"LINESTRING(32.5695253 39.8210067,32.562913 39.8166173)"
185,2380594397,27047858,125.157925589379,trunk,88,"LINESTRING(32.562913 39.8166173,32.5618043 39.8158813)"
186,27047858,2356120923,152.191231454582,trunk,74,"LINESTRING(32.5618043 39.8158813,32.5604856 39.8149608)"
187,2356120923,2381256503,474.946945017348,trunk,67,"LINESTRING(32.5604856 39.8149608,32.5563705 39.8120881)"
188,2381256503,2381256504,110.653797823195,trunk,73,"LINESTRING(32.5563705 39.8120881,32.5554118 39.8114188)"
189,2381256504,29474467,61.6346729240565,trunk,71,"LINESTRING(32.5554118 39.8114188,32.5548778 39.811046)"
190,29474467,3799593339,722.22341293283,trunk,71,"LINESTRING(32.5548778 39.811046,32.5486623 39.8066427)"
191,3799593339,2410112725,85.3556150222693,trunk,74,"LINESTRING(32.5486623 39.8066427,32.547894 39.8061519)"
192,2410112725,29474468,314.282118676596,trunk,67,"LINESTRING(32.547894 39.8061519,32.5451709 39.8042513)"
193,29474468,2381256510,454.974600227837,trunk,77,"LINESTRING(32.5451709 39.8042513,32.5411883 39.8015346)"
194,2381256510,2381256514,427.026249815357,trunk,89,"LINESTRING(32.5411883 39.8015346,32.5374616 39.7989752)"
195,2381256514,29474469,595.250717715773,trunk,83,"LINESTRING(32.5374616 39.7989752,32.5322078 39.7954591)"
196,29474469,29474471,679.355070192731,trunk,82,"LINESTRING(32.5322078 39.7954591,32.5263342 39.7913409)"
197,29474471,1914093443,175.020974582109,trunk,96,"LINESTRING(32.5263342 39.7913409,32.5247164 39.7903754)"
198,1914093443,1914093397,278.198605621612,trunk,79,"LINESTRING(32.5247164 39.7903754,32.5221009 39.7888853)"
199,1914093397,1914093302,335.102396335962,trunk,94,"LINESTRING(32.5221009 39.7888853,32.5189505 39.7870904)"
200,1914093302,29474470,62.1632152362668,trunk,74,"LINESTRING(32.5189505 39.7870904,32.5183751 39.7867483)"
201,29474470,27047859,840.309297874981,trunk,87,"LINESTRING(32.5183751 39.7867483,32.5104045 39.7823219)"
202,27047859,29474473,562.804878201636,trunk,68,"LINESTRING(32.5104045 39.7823219,32.505093 39.7793292)"
203,29474473,29474472,92.6966732204138,trunk,83,"LINESTRING(32.505093 39.7793292,32.5042159 39.7788387)"
204,29474472,29474476,568.40401606461,trunk,74,"LINESTRING(32.5042159 39.7788387,32.4988376 39.7758312)"
205,29474476,29474475,88.42253461589,trunk,69,"LINESTRING(32.4988376 39.7758312,32.498001 39.7753633)"
206,29474475,27047860,1595.12928416237,trunk,86,"LINESTRING(32.498001 39.7753633,32.4831172 39.7667077)"
207,27047860,27047861,177.011443256774,trunk,93,"LINESTRING(32.4831172 39.7667077,32.4814317 39.7657827)"
208,27047861,29474478,257.832700197453,trunk,94,"LINESTRING(32.4814317 39.7657827,32.478779 39.7646787)"
209,29474478,27047862,245.115165555968,trunk,92,"LINESTRING(32.478779 39.7646787,32.4760502 39.7640009)"
210,27047862,29474479,567.150560101704,trunk,82,"LINESTRING(32.4760502 39.7640009,32.4697122 39.7624913)"
211,29474479,29474480,698.53503983953,trunk,92,"LINESTRING(32.4697122 39.7624913,32.4619218 39.7605936)"
212,29474480,2971107460,660.004058693349,trunk,75,"LINESTRING(32.4619218 39.7605936,32.4548369 39.7582341)"
213,2971107460,1516644684,57.8627456172548,trunk,87,"LINESTRING(32.4548369 39.7582341,32.4542158 39.7580272)"
214,1516644684,27047863,484.983876627759,trunk,83,"LINESTRING(32.4542158 39.7580272,32.4490099 39.7562933)"
