segment_id,start_node,end_node,given_length,road_type,speed,st_astext,startLat,startLon,endLat,endLon,dir,calc_length,distance_from_start
1108,112368559,1914127402,247.812966233787,trunk,75,"LINESTRING(32.4022731 39.7402221,32.4049261 39.7411194)",39.7402221,32.4022731,39.7411194,32.4049261,2,247.827910451353,30445.807577175
1109,1914127402,3723941725,290.046012680758,trunk,88,"LINESTRING(32.4049261 39.7411194,32.4080117 39.7422032)",39.7411194,32.4049261,39.7422032,32.4080117,2,290.063503737759,30693.6354876264
1110,3723941725,3723941726,33.2804703741042,trunk,87,"LINESTRING(32.4080117 39.7422032,32.408368 39.7423237)",39.7422032,32.4080117,39.7423237,32.408368,2,33.2824773336171,30983.6989913641
1111,3723941726,112368788,197.676512116094,trunk,87,"LINESTRING(32.408368 39.7423237,32.4105032 39.7430055)",39.7423237,32.408368,39.7430055,32.4105032,2,197.6884328838,31016.9814686977
1112,112368788,112368890,227.991327467199,trunk,81,"LINESTRING(32.4105032 39.7430055,32.4129249 39.7438638)",39.7430055,32.4105032,39.7438638,32.4129249,2,228.005076352307,31214.6699015815
1113,112368890,112368919,187.564768141067,trunk,87,"LINESTRING(32.4129249 39.7438638,32.4149297 39.7445487)",39.7438638,32.4129249,39.7445487,32.4149297,2,187.576079125902,31442.6749779338
1114,112368919,112369129,895.415984332499,trunk,79,"LINESTRING(32.4149297 39.7445487,32.4245081 39.7478055)",39.7445487,32.4149297,39.7478055,32.4245081,2,895.469981875429,31630.2510570597
1115,112369129,112369200,305.855778182167,trunk,96,"LINESTRING(32.4245081 39.7478055,32.4277814 39.7489155)",39.7478055,32.4245081,39.7489155,32.4277814,2,305.87422263793,32525.7210389352
1116,112369200,112369370,604.502358352965,trunk,85,"LINESTRING(32.4277814 39.7489155,32.4342532 39.7511055)",39.7489155,32.4277814,39.7511055,32.4342532,2,604.538812517975,32831.5952615731
1117,112369370,112369506,590.991914003848,trunk,78,"LINESTRING(32.4342532 39.7511055,32.4405764 39.7532538)",39.7511055,32.4342532,39.7532538,32.4405764,2,591.027553429328,33436.1340740911
1118,112369506,2204797568,462.721129753195,trunk,88,"LINESTRING(32.4405764 39.7532538,32.4455305 39.7549303)",39.7532538,32.4405764,39.7549303,32.4455305,2,462.749033883237,34027.1616275204
1119,2204797568,112369745,242.934124738486,trunk,89,"LINESTRING(32.4455305 39.7549303,32.4481315 39.7558105)",39.7549303,32.4455305,39.7558105,32.4481315,2,242.948774740339,34489.9106614036
1120,112369745,112369861,441.917548266249,trunk,96,"LINESTRING(32.4481315 39.7558105,32.4528599 39.7574171)",39.7558105,32.4481315,39.7574171,32.4528599,2,441.944197848344,34732.859436144
1121,112369861,2971107461,259.343996419861,trunk,98,"LINESTRING(32.4528599 39.7574171,32.4556377 39.758355)",39.7574171,32.4528599,39.758355,32.4556377,2,259.359636009533,35174.8036339923
1122,2971107461,112370053,322.291405074403,trunk,92,"LINESTRING(32.4556377 39.758355,32.4590898 39.7595205)",39.758355,32.4556377,39.7595205,32.4590898,2,322.310840671138,35434.1632700019
1123,112370053,112370090,137.397531159645,trunk,93,"LINESTRING(32.4590898 39.7595205,32.4605664 39.7600087)",39.7595205,32.4590898,39.7600087,32.4605664,2,137.405816838276,35756.474110673
1124,112370090,112370104,69.8189137715759,trunk,97,"LINESTRING(32.4605664 39.7600087,32.4613298 39.760232)",39.7600087,32.4605664,39.760232,32.4613298,2,69.8231241607801,35893.8799275113
1125,112370104,112370116,70.6478383245519,trunk,88,"LINESTRING(32.4613298 39.760232,32.4621098 39.7604421)",39.760232,32.4613298,39.7604421,32.4621098,2,70.6520987015717,35963.7030516721
1126,112370116,112370188,287.271287913205,trunk,98,"LINESTRING(32.4621098 39.7604421,32.4653082 39.7612354)",39.7604421,32.4621098,39.7612354,32.4653082,2,287.288611642034,36034.3551503736
1127,112370188,112370483,998.631085064793,trunk,87,"LINESTRING(32.4653082 39.7612354,32.4764631 39.7639055)",39.7612354,32.4653082,39.7639055,32.4764631,2,998.691306934661,36321.6437620157
1128,112370483,112370515,71.7994803194638,trunk,97,"LINESTRING(32.4764631 39.7639055,32.4772597 39.7641104)",39.7639055,32.4764631,39.7641104,32.4772597,2,71.8038101455878,37320.3350689503
1129,112370515,112370528,71.4934179248786,trunk,88,"LINESTRING(32.4772597 39.7641104,32.4780432 39.7643355)",39.7641104,32.4772597,39.7643355,32.4780432,2,71.497729294087,37392.1388790959
1130,112370528,1516644699,78.0903592975155,trunk,95,"LINESTRING(32.4780432 39.7643355,32.4788801 39.7646172)",39.7643355,32.4780432,39.7646172,32.4788801,2,78.095068491457,37463.63660839
1131,1516644699,112370560,65.1431174995654,trunk,86,"LINESTRING(32.4788801 39.7646172,32.4795783 39.7648521)",39.7646172,32.4788801,39.7648521,32.4795783,2,65.1470459175804,37541.7316768815
1132,112370560,112370575,72.0026693857125,trunk,95,"LINESTRING(32.4795783 39.7648521,32.4803315 39.7651421)",39.7648521,32.4795783,39.7651421,32.4803315,2,72.0070114650356,37606.878722799
1133,112370575,112370592,72.3005173320705,trunk,99,"LINESTRING(32.4803315 39.7651421,32.4810715 39.7654571)",39.7651421,32.4803315,39.7654571,32.4810715,2,72.3048773729417,37678.8857342641
1134,112370592,112370629,72.7021567352194,trunk,100,"LINESTRING(32.4810715 39.7654571,32.4818032 39.7657905)",39.7654571,32.4810715,39.7657905,32.4818032,2,72.7065409967225,37751.190611637
1135,112370629,112370644,72.9389570356631,trunk,100,"LINESTRING(32.4818032 39.7657905,32.4825181 39.7661487)",39.7657905,32.4818032,39.7661487,32.4825181,2,72.9433555772713,37823.8971526337
1136,112370644,112370662,73.4902351798691,trunk,86,"LINESTRING(32.4825181 39.7661487,32.4832215 39.7665288)",39.7661487,32.4825181,39.7665288,32.4832215,2,73.4946669659869,37896.840508211
1137,112370662,112370966,1093.31908053951,trunk,87,"LINESTRING(32.4832215 39.7665288,32.4935097 39.7723721)",39.7665288,32.4832215,39.7723721,32.4935097,2,1093.38501251417,37970.335175177
1138,112370966,112371125,624.750122652773,trunk,73,"LINESTRING(32.4935097 39.7723721,32.4993849 39.7757154)",39.7723721,32.4935097,39.7757154,32.4993849,2,624.787797847496,39063.7201876912
1139,112371125,112371284,656.797925919413,trunk,78,"LINESTRING(32.4993849 39.7757154,32.5055615 39.7792305)",39.7757154,32.4993849,39.7792305,32.5055615,2,656.837533738373,39688.5079855387
1140,112371284,112371357,384.229699554759,trunk,89,"LINESTRING(32.5055615 39.7792305,32.5091732 39.7812887)",39.7792305,32.5055615,39.7812887,32.5091732,2,384.252870304511,40345.345519277
1141,112371357,112371557,631.584409660884,trunk,97,"LINESTRING(32.5091732 39.7812887,32.5151164 39.7846655)",39.7812887,32.5091732,39.7846655,32.5151164,2,631.622496993331,40729.5983895815
1142,112371557,1914093310,570.429798806782,trunk,92,"LINESTRING(32.5151164 39.7846655,32.5204849 39.7877148)",39.7846655,32.5151164,39.7877148,32.5204849,2,570.464198245801,41361.2208865749
1143,1914093310,112371723,119.514526811492,trunk,107,"LINESTRING(32.5204849 39.7877148,32.5216097 39.7883537)",39.7877148,32.5204849,39.7883537,32.5216097,2,119.521734065891,41931.6850848207
1144,112371723,1914093441,355.020425038584,trunk,107,"LINESTRING(32.5216097 39.7883537,32.5249183 39.7902851)",39.7883537,32.5216097,39.7902851,32.5249183,2,355.041834339934,42051.2068188866
1145,1914093441,112371836,186.525055872963,trunk,101,"LINESTRING(32.5249183 39.7902851,32.5266284 39.7913278)",39.7902851,32.5249183,39.7913278,32.5266284,2,186.536304158551,42406.2486532265
1146,112371836,112371852,94.5704678461957,trunk,82,"LINESTRING(32.5266284 39.7913278,32.5274652 39.7918845)",39.7913278,32.5266284,39.7918845,32.5274652,2,94.5761708635493,42592.784957385
1147,112371852,112371998,571.757105997411,trunk,82,"LINESTRING(32.5274652 39.7918845,32.5325148 39.7952588)",39.7918845,32.5274652,39.7952588,32.5325148,2,571.791585478922,42687.3611282486
1148,112371998,112372136,494.49209480917,trunk,94,"LINESTRING(32.5325148 39.7952588,32.5368614 39.7981954)",39.7952588,32.5325148,39.7981954,32.5368614,2,494.52191486888,43259.1527137275
1149,112372136,2381256505,86.7279663199861,trunk,77,"LINESTRING(32.5368614 39.7981954,32.5376111 39.7987213)",39.7981954,32.5368614,39.7987213,32.5376111,2,86.7331963998221,43753.6746285964
1150,2381256505,112372181,116.126625365965,trunk,81,"LINESTRING(32.5376111 39.7987213,32.5386149 39.7994255)",39.7987213,32.5376111,39.7994255,32.5386149,2,116.133628314927,43840.4078249962
1151,112372181,112372226,201.672154698978,trunk,85,"LINESTRING(32.5386149 39.7994255,32.5403964 39.8006155)",39.7994255,32.5386149,39.8006155,32.5403964,2,201.684316421598,43956.5414533111
1152,112372226,2381256502,119.015598989428,trunk,88,"LINESTRING(32.5403964 39.8006155,32.5414296 39.8013335)",39.8006155,32.5403964,39.8013335,32.5414296,2,119.022776156273,44158.2257697327
1153,2381256502,112372358,455.271246945473,trunk,90,"LINESTRING(32.5414296 39.8013335,32.5453198 39.804132)",39.8013335,32.5414296,39.804132,32.5453198,2,455.298701814641,44277.248545889
1154,112372358,3799593337,330.279449636058,trunk,89,"LINESTRING(32.5453198 39.804132,32.5481799 39.8061307)",39.804132,32.5453198,39.8061307,32.5481799,2,330.299366947199,44732.5472477037
1155,3799593337,112372550,248.547014954929,trunk,72,"LINESTRING(32.5481799 39.8061307,32.5504147 39.8075621)",39.8061307,32.5481799,39.8075621,32.5504147,2,248.562003438879,45062.8466146509
1156,112372550,112372638,259.745315840181,trunk,86,"LINESTRING(32.5504147 39.8075621,32.5526465 39.8091487)",39.8075621,32.5504147,39.8091487,32.5526465,2,259.760979631188,45311.4086180897
1157,112372638,112372724,236.852094572378,trunk,91,"LINESTRING(32.5526465 39.8091487,32.5547015 39.8105788)",39.8091487,32.5526465,39.8105788,32.5547015,2,236.866377800921,45571.1695977209
1158,112372724,112372888,591.950974446765,trunk,91,"LINESTRING(32.5547015 39.8105788,32.5598698 39.8141255)",39.8105788,32.5547015,39.8141255,32.5598698,2,591.98667170783,45808.0359755218
1159,112372888,112372936,174.314850450861,trunk,87,"LINESTRING(32.5598698 39.8141255,32.5613715 39.8151871)",39.8141255,32.5598698,39.8151871,32.5613715,2,174.325362407074,46400.0226472297
1160,112372936,2356121080,289.479806752708,trunk,91,"LINESTRING(32.5613715 39.8151871,32.5639012 39.8169197)",39.8151871,32.5613715,39.8169197,32.5639012,2,289.497263664988,46574.3480096367
1161,2356121080,112373083,262.451808061565,trunk,75,"LINESTRING(32.5639012 39.8169197,32.5661948 39.8184905)",39.8169197,32.5639012,39.8184905,32.5661948,2,262.467635066019,46863.8452733017
1162,112373083,2356211502,405.448864670814,trunk,76,"LINESTRING(32.5661948 39.8184905,32.569733 39.8209216)",39.8184905,32.5661948,39.8209216,32.569733,2,405.473315030042,47126.3129083677
1163,2356211502,112373249,92.6384673817282,trunk,82,"LINESTRING(32.569733 39.8209216,32.5705414 39.8214771)",39.8209216,32.569733,39.8214771,32.5705414,2,92.6440538909115,47531.7862233978
1164,112373249,2356211495,10.8706046673476,trunk,91,"LINESTRING(32.5705414 39.8214771,32.5706336 39.8215445)",39.8214771,32.5705414,39.8215445,32.5706336,2,10.8712602128733,47624.4302772887
1165,2356211495,112373282,118.424270977239,trunk,93,"LINESTRING(32.5706336 39.8215445,32.5716381 39.8222787)",39.8215445,32.5706336,39.8222787,32.5716381,2,118.43141248439,47635.3015375016
1166,112373282,112373311,130.810301578107,trunk,84,"LINESTRING(32.5716381 39.8222787,32.5726947 39.8231304)",39.8222787,32.5716381,39.8231304,32.5726947,2,130.818190017669,47753.732949986
1167,112373311,112373350,132.220166601942,trunk,94,"LINESTRING(32.5726947 39.8231304,32.5737064 39.8240305)",39.8231304,32.5726947,39.8240305,32.5737064,2,132.228140062599,47884.5511400036
1168,112373350,1499966799,186.309826812947,trunk,50,"LINESTRING(32.5737064 39.8240305,32.5750309 39.8253619)",39.8240305,32.5737064,39.8253619,32.5750309,2,186.321062119271,48016.7792800662
1169,1499966799,112373653,615.02776378861,trunk,75,"LINESTRING(32.5750309 39.8253619,32.5794032 39.8297571)",39.8253619,32.5750309,39.8297571,32.5794032,2,615.064852682106,48203.1003421855
1170,112373653,1499966819,38.7273459949081,trunk,76,"LINESTRING(32.5794032 39.8297571,32.5796892 39.8300274)",39.8297571,32.5794032,39.8300274,32.5796892,2,38.7296814251042,48818.1651948676
1171,1499966819,112373817,366.458610294415,trunk,77,"LINESTRING(32.5796892 39.8300274,32.5822816 39.8326538)",39.8300274,32.5796892,39.8326538,32.5822816,2,366.480709368909,48856.8948762927
1172,112373817,2204798470,264.274484593753,trunk,96,"LINESTRING(32.5822816 39.8326538,32.5841468 39.8345504)",39.8326538,32.5822816,39.8345504,32.5841468,2,264.290421513662,49223.3755856616
1173,2204798470,112374115,312.512610947736,trunk,80,"LINESTRING(32.5841468 39.8345504,32.5863525 39.8367932)",39.8345504,32.5841468,39.8367932,32.5863525,2,312.531456839948,49487.6660071753
1174,112374115,2204798520,140.520918553988,trunk,92,"LINESTRING(32.5863525 39.8367932,32.5873453 39.8378011)",39.8367932,32.5863525,39.8378011,32.5873453,2,140.529392586689,49800.1974640152
1175,2204798520,112374346,666.331531138926,trunk,86,"LINESTRING(32.5873453 39.8378011,32.5920531 39.8425805)",39.8378011,32.5873453,39.8425805,32.5920531,2,666.371713876433,49940.7268566019
1176,112374346,112374465,526.654240188571,trunk,97,"LINESTRING(32.5920531 39.8425805,32.5958715 39.8463004)",39.8425805,32.5920531,39.8463004,32.5958715,2,526.685999767852,50607.0985704784
1177,112374465,112374512,302.253456674338,trunk,74,"LINESTRING(32.5958715 39.8463004,32.5980265 39.8484571)",39.8463004,32.5958715,39.8484571,32.5980265,2,302.271683894186,51133.7845702462
1178,112374512,112374548,251.001622181296,trunk,98,"LINESTRING(32.5980265 39.8484571,32.5998514 39.850227)",39.8484571,32.5980265,39.850227,32.5998514,2,251.016758688915,51436.0562541404
1179,112374548,112374563,134.78549494277,trunk,88,"LINESTRING(32.5998514 39.850227,32.6008715 39.8511522)",39.850227,32.5998514,39.8511522,32.6008715,2,134.793623104068,51687.0730128293
1180,112374563,112374572,48.533480523785,trunk,79,"LINESTRING(32.6008715 39.8511522,32.6012712 39.8514626)",39.8511522,32.6008715,39.8514626,32.6012712,2,48.536407307251,51821.8666359334
1181,112374572,1995887130,34.1300412149219,trunk,103,"LINESTRING(32.6012712 39.8514626,32.6015597 39.8516751)",39.8514626,32.6012712,39.8516751,32.6015597,2,34.1320994073128,51870.4030432406
1182,1995887130,112374591,61.6316626284038,trunk,83,"LINESTRING(32.6015597 39.8516751,32.6020848 39.8520555)",39.8516751,32.6015597,39.8520555,32.6020848,2,61.6353792901641,51904.5351426479
1183,112374591,112374626,51.8393352653974,trunk,98,"LINESTRING(32.6020848 39.8520555,32.6025365 39.8523671)",39.8520555,32.6020848,39.8523671,32.6025365,2,51.8424614065211,51966.1705219381
1184,112374626,112374632,51.9828778127947,trunk,92,"LINESTRING(32.6025365 39.8523671,32.6029999 39.8526704)",39.8523671,32.6025365,39.8526704,32.6029999,2,51.9860126101687,52018.0129833446
1185,112374632,112374650,73.2670252172229,trunk,77,"LINESTRING(32.6029999 39.8526704,32.6036892 39.853063)",39.8526704,32.6029999,39.853063,32.6036892,2,73.271443542793,52069.9989959548
1186,112374650,112374667,143.074044462818,trunk,78,"LINESTRING(32.6036892 39.853063,32.6050427 39.8538219)",39.853063,32.6036892,39.8538219,32.6050427,2,143.0826724603,52143.2704394976
1187,112374667,112374678,65.4267989273273,trunk,95,"LINESTRING(32.6050427 39.8538219,32.6056918 39.8541348)",39.8538219,32.6050427,39.8541348,32.6056918,2,65.4307444525866,52286.3531119579
1188,112374678,112374688,108.103674451654,trunk,86,"LINESTRING(32.6056918 39.8541348,32.6067887 39.8546207)",39.8541348,32.6056918,39.8546207,32.6067887,2,108.110193581203,52351.7838564105
1189,112374688,2627119633,84.0832475334264,trunk,80,"LINESTRING(32.6067887 39.8546207,32.6076653 39.8549656)",39.8546207,32.6067887,39.8549656,32.6076653,2,84.088318125026,52459.8940499917
1190,2627119633,112374697,19.3566275276641,trunk,100,"LINESTRING(32.6076653 39.8549656,32.6078671 39.855045)",39.8549656,32.6076653,39.855045,32.6078671,2,19.3577948178892,52543.9823681167
1191,112374697,112374713,106.912788784398,trunk,75,"LINESTRING(32.6078671 39.855045,32.6089775 39.8554898)",39.855045,32.6078671,39.8554898,32.6089775,2,106.919236098276,52563.3401629346
1192,112374713,112374743,169.146398073664,trunk,102,"LINESTRING(32.6089775 39.8554898,32.6107531 39.8561651)",39.8554898,32.6089775,39.8561651,32.6107531,2,169.156598349347,52670.2593990329
1193,112374743,112374846,662.964471000057,trunk,103,"LINESTRING(32.6107531 39.8561651,32.617759 39.8587389)",39.8561651,32.6107531,39.8587389,32.617759,2,663.00445068895,52839.4159973822
1194,112374846,243775995,174.676892248597,trunk,92,"LINESTRING(32.617759 39.8587389,32.619599 39.8594265)",39.8587389,32.617759,39.8594265,32.619599,2,174.687426037532,53502.4204480712
1195,243775995,112374880,149.499684565262,trunk,87,"LINESTRING(32.619599 39.8594265,32.6211762 39.8600112)",39.8594265,32.619599,39.8600112,32.6211762,2,149.508700057252,53677.1078741087
1196,112374880,308856715,230.36796475082,trunk,102,"LINESTRING(32.6211762 39.8600112,32.6235848 39.860946)",39.8600112,32.6211762,39.860946,32.6235848,2,230.381856957665,53826.6165741659
1197,308856715,205004957,294.973117321607,trunk,93,"LINESTRING(32.6235848 39.860946,32.6267176 39.862066)",39.860946,32.6235848,39.862066,32.6267176,2,294.990905504803,54056.9984311236
1198,205004957,205005044,100.747670231157,trunk,90,"LINESTRING(32.6267176 39.862066,32.6277744 39.8624696)",39.862066,32.6267176,39.8624696,32.6277744,2,100.753745761127,54351.9893366284
1199,205005044,243775533,123.063650532748,trunk,101,"LINESTRING(32.6277744 39.8624696,32.6290619 39.8629678)",39.8624696,32.6277744,39.8629678,32.6290619,2,123.071071815,54452.7430823895
1200,243775533,308856716,301.883580554024,trunk,92,"LINESTRING(32.6290619 39.8629678,32.6322591 39.8641289)",39.8629678,32.6290619,39.8641289,32.6322591,2,301.901785468707,54575.8141542045
1201,308856716,308856717,145.38212033552,trunk,88,"LINESTRING(32.6322591 39.8641289,32.6337772 39.8647219)",39.8641289,32.6322591,39.8647219,32.6337772,2,145.390887520182,54877.7159396732
1202,308856717,243775864,120.287261635778,trunk,91,"LINESTRING(32.6337772 39.8647219,32.6350091 39.8652474)",39.8647219,32.6337772,39.8652474,32.6350091,2,120.294515489504,55023.1068271934
1203,243775864,308856718,104.233916805909,trunk,98,"LINESTRING(32.6350091 39.8652474,32.6360305 39.8657613)",39.8652474,32.6350091,39.8657613,32.6360305,2,104.240202571962,55143.4013426829
1204,308856718,308856719,77.7375689751703,trunk,88,"LINESTRING(32.6360305 39.8657613,32.636755 39.866185)",39.8657613,32.6360305,39.866185,32.636755,2,77.7422568942956,55247.6415452549
1205,308856719,308856720,80.9086746906082,trunk,85,"LINESTRING(32.636755 39.866185,32.6375017 39.8666333)",39.866185,32.636755,39.8666333,32.6375017,2,80.913553841429,55325.3838021492
1206,308856720,2189274505,122.698165478684,trunk,87,"LINESTRING(32.6375017 39.8666333,32.6385917 39.8673528)",39.8666333,32.6375017,39.8673528,32.6385917,2,122.705564720572,55406.2973559906
1207,2189274505,308856723,37.3280961518072,trunk,83,"LINESTRING(32.6385917 39.8673528,32.6389233 39.8675717)",39.8673528,32.6385917,39.8675717,32.6389233,2,37.330347201051,55529.0029207112
1208,308856723,308856735,438.428347344199,trunk,66,"LINESTRING(32.6389233 39.8675717,32.6427233 39.870225)",39.8675717,32.6389233,39.870225,32.6427233,2,438.454786512051,55566.3332679122
1209,308856735,4510939415,106.228635532797,trunk,49,"LINESTRING(32.6427233 39.870225,32.6436326 39.8708774)",39.870225,32.6427233,39.8708774,32.6436326,2,106.235041589209,56004.7880544243
1210,4510939415,493119321,17.2709732568527,trunk,60,"LINESTRING(32.6436326 39.8708774,32.6437804 39.8709835)",39.8708774,32.6436326,39.8709835,32.6437804,2,17.2720147729035,56111.0230960135
1211,493119321,4510939410,1.54073478923387,trunk,59,"LINESTRING(32.6437804 39.8709835,32.6437939 39.8709927)",39.8709835,32.6437804,39.8709927,32.6437939,2,1.54082770235401,56128.2951107864
1212,4510939410,2382990804,7.02349127341572,trunk,68,"LINESTRING(32.6437939 39.8709927,32.6438556 39.8710345)",39.8709927,32.6437939,39.8710345,32.6438556,2,7.02391482099381,56129.8359384888
1213,2382990804,4510939411,7.07852359409085,trunk,59,"LINESTRING(32.6438556 39.8710345,32.6439177 39.8710767)",39.8710345,32.6438556,39.8710767,32.6439177,2,7.0789504603612,56136.8598533097
1214,4510939411,4510939414,15.9451706590935,trunk,59,"LINESTRING(32.6439177 39.8710767,32.6440541 39.8711747)",39.8710767,32.6439177,39.8711747,32.6440541,2,15.9461322233857,56143.9388037701
1215,4510939414,308857383,14.5778971170252,trunk,39,"LINESTRING(32.6440541 39.8711747,32.6441788 39.8712643)",39.8711747,32.6440541,39.8712643,32.6441788,2,14.5787762286774,56159.8849359935
1216,308857383,308856739,55.3497631039425,trunk,61,"LINESTRING(32.6441788 39.8712643,32.6446433 39.8716117)",39.8712643,32.6441788,39.8716117,32.6446433,2,55.3531009393861,56174.4637122222
1217,308856739,493119317,71.1908927898981,trunk,50,"LINESTRING(32.6446433 39.8716117,32.6452839 39.8720218)",39.8716117,32.6446433,39.8720218,32.6452839,2,71.1951859155032,56229.8168131616
1218,493119317,308856741,368.918075681074,trunk,59,"LINESTRING(32.6452839 39.8720218,32.6485025 39.8742367)",39.8720218,32.6452839,39.8742367,32.6485025,2,368.940323072206,56301.0119990771
1219,308856741,308856743,287.730766246912,trunk,73,"LINESTRING(32.6485025 39.8742367,32.6509783 39.8759933)",39.8742367,32.6485025,39.8759933,32.6509783,2,287.748117684316,56669.9523221493
1220,308856743,2342959133,107.516338368613,trunk,64,"LINESTRING(32.6509783 39.8759933,32.6519132 39.8766415)",39.8759933,32.6509783,39.8766415,32.6519132,2,107.522822079199,56957.7004398336
1221,2342959133,2342959172,256.47279287372,trunk,64,"LINESTRING(32.6519132 39.8766415,32.6541433 39.8781878)",39.8766415,32.6519132,39.8781878,32.6541433,2,256.488259317123,57065.2232619128
1222,2342959172,2382990799,416.071268114948,trunk,59,"LINESTRING(32.6541433 39.8781878,32.6577613 39.8806963)",39.8781878,32.6541433,39.8806963,32.6577613,2,416.096359052071,57321.7115212299
1223,2382990799,2342959596,530.328565478682,trunk,58,"LINESTRING(32.6577613 39.8806963,32.6623731 39.8838936)",39.8806963,32.6577613,39.8838936,32.6623731,2,530.360546636023,57737.807880282
1224,2342959596,205005049,273.983436078945,trunk,36,"LINESTRING(32.6623731 39.8838936,32.6647558 39.8855454)",39.8838936,32.6623731,39.8855454,32.6647558,2,273.999958491556,58268.168426918
1225,205005049,308856751,74.9692884616499,trunk,64,"LINESTRING(32.6647558 39.8855454,32.6654101 39.8859954)",39.8855454,32.6647558,39.8859954,32.6654101,2,74.9738094412202,58542.1683854095
1226,308856751,112102303,30.44392671132,trunk,66,"LINESTRING(32.6654101 39.8859954,32.665669 39.8861838)",39.8859954,32.6654101,39.8861838,32.665669,2,30.4457626147082,58617.1421948508
1227,112102303,309701982,46.7584422637127,trunk,57,"LINESTRING(32.665669 39.8861838,32.6660767 39.8864648)",39.8861838,32.665669,39.8864648,32.6660767,2,46.7612620045232,58647.5879574655
1228,309701982,2364043042,227.702343406186,trunk,68,"LINESTRING(32.6660767 39.8864648,32.6680488 39.8878445)",39.8864648,32.6660767,39.8878445,32.6680488,2,227.716074864278,58694.34921947
1229,2364043042,4813712986,199.023279899435,trunk,77,"LINESTRING(32.6680488 39.8878445,32.6697976 39.889029)",39.8878445,32.6680488,39.889029,32.6697976,2,199.035281883193,58922.0652943343
1230,4813712986,4813712987,41.8863563653703,trunk,79,"LINESTRING(32.6697976 39.889029,32.6701747 39.8892702)",39.889029,32.6697976,39.8892702,32.6701747,2,41.8888822978593,59121.1005762175
1231,4813712987,3548377655,56.0693305641765,trunk,57,"LINESTRING(32.6701747 39.8892702,32.6706581 39.8896118)",39.8892702,32.6701747,39.8896118,32.6706581,2,56.0727117927196,59162.9894585153
1232,3548377655,2389806711,316.075515361891,trunk,64,"LINESTRING(32.6706581 39.8896118,32.6735614 39.8913775)",39.8896118,32.6706581,39.8913775,32.6735614,2,316.094576112993,59219.062170308
1233,2389806711,2486055361,136.745074113648,trunk,69,"LINESTRING(32.6735614 39.8913775,32.6748266 39.8921325)",39.8913775,32.6735614,39.8921325,32.6748266,2,136.753320446234,59535.156746421
1234,2486055361,2486055378,42.3925682565662,trunk,85,"LINESTRING(32.6748266 39.8921325,32.6752022 39.8923821)",39.8921325,32.6748266,39.8923821,32.6752022,2,42.3951247158704,59671.9100668673
1235,2486055378,2389806721,63.081485475141,trunk,76,"LINESTRING(32.6752022 39.8923821,32.6757546 39.8927592)",39.8923821,32.6752022,39.8927592,32.6757546,2,63.0852895676294,59714.3051915831
1236,2389806721,112102785,327.68405651274,trunk,91,"LINESTRING(32.6757546 39.8927592,32.6787748 39.8945799)",39.8927592,32.6757546,39.8945799,32.6787748,2,327.7038173102,59777.3904811508
1237,112102785,112102996,147.191438080632,trunk,90,"LINESTRING(32.6787748 39.8945799,32.6801279 39.8954012)",39.8945799,32.6787748,39.8954012,32.6801279,2,147.200314375154,60105.094298461
1238,112102996,2471614594,280.798231446675,trunk,78,"LINESTRING(32.6801279 39.8954012,32.6827072 39.89697)",39.8954012,32.6801279,39.89697,32.6827072,2,280.815164821578,60252.2946128361
1239,2471614594,2389806677,40.970972504431,trunk,84,"LINESTRING(32.6827072 39.89697,32.6830855 39.897197)",39.89697,32.6827072,39.897197,32.6830855,2,40.9734432352258,60533.1097776577
1240,2389806677,2486055376,93.2891574257096,trunk,86,"LINESTRING(32.6830855 39.897197,32.683951 39.8977098)",39.897197,32.6830855,39.8977098,32.683951,2,93.2947831743795,60574.0832208929
1241,2486055376,2389806716,70.0031650743941,trunk,74,"LINESTRING(32.683951 39.8977098,32.6845867 39.8981079)",39.8977098,32.683951,39.8981079,32.6845867,2,70.0073865747665,60667.3780040673
1242,2389806716,2389806699,30.7174948939467,trunk,78,"LINESTRING(32.6845867 39.8981079,32.6848651 39.8982831)",39.8981079,32.6845867,39.8982831,32.6848651,2,30.719347294706,60737.3853906421
1243,2389806699,2341629039,155.50352830182,trunk,82,"LINESTRING(32.6848651 39.8982831,32.6862744 39.8991701)",39.8982831,32.6848651,39.8991701,32.6862744,2,155.512905852134,60768.1047379368
1244,2341629039,2358235511,72.4266659620163,trunk,82,"LINESTRING(32.6862744 39.8991701,32.6869338 39.8995804)",39.8991701,32.6862744,39.8995804,32.6869338,2,72.4310336102077,60923.6176437889
1245,2358235511,112071580,36.3326714991377,trunk,74,"LINESTRING(32.6869338 39.8995804,32.6872601 39.8997904)",39.8995804,32.6869338,39.8997904,32.6872601,2,36.3348625198737,60996.0486773991
1246,112071580,2358235512,196.793720163807,trunk,76,"LINESTRING(32.6872601 39.8997904,32.6891031 39.9008549)",39.8997904,32.6872601,39.9008549,32.6891031,2,196.805587695255,61032.383539919
1247,2358235512,2389806691,20.7514490770956,trunk,74,"LINESTRING(32.6891031 39.9008549,32.6892922 39.9009723)",39.9008549,32.6891031,39.9009723,32.6892922,2,20.7527004812273,61229.1891276142
1248,2389806691,309701983,169.653266032251,trunk,81,"LINESTRING(32.6892922 39.9009723,32.6908382 39.9019321)",39.9009723,32.6892922,39.9019321,32.6908382,2,169.663496874314,61249.9418280955
